original_taxon,clean_species,relative_abundance,sample_id,source,category,macrocategory,country
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_aquikefiri|t__SGB17230,bifidobacterium_aquikefiri,0.57067,WK018-2-L-48h-02D9_S96,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Liquorilactobacillus|s__Liquorilactobacillus_satsumensis|t__SGB7070,liquorilactobacillus_satsumensis,10.33107,WK018-2-L-48h-02D9_S96,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Sporolactobacillaceae|g__GGB71120|s__GGB71120_SGB96842|t__SGB96842,ggb71120_sgb96842,0.00099,WK018-2-L-48h-02D9_S96,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_psychraerophilum|t__SGB17227,bifidobacterium_psychraerophilum,5.03731,WK018-2-L-48h-02D9_S96,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_SGB99394|t__SGB99394,acetobacter_sgb99394,0.00198,WK018-2-L-48h-02D9_S96,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Oenococcus|s__Oenococcus_kitaharae|t__SGB5610,oenococcus_kitaharae,1.68064,WK018-2-L-48h-02D9_S96,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_SGB99392|t__SGB99392,acetobacter_sgb99392,0.33609,WK018-2-L-48h-02D9_S96,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales|f__Bifidobacteriaceae|g__GGB71631|s__GGB71631_SGB98380|t__SGB98380,ggb71631_sgb98380,0.4981,WK018-2-L-48h-02D9_S96,cfmd_food,fermented_beverages,food,GBR
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Saccharomyces|s__Saccharomyces_cerevisiae|t__EUK4932,saccharomyces_cerevisiae,0.71301,WK018T-1-G-00h-05I7_S131,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lacticaseibacillus|s__Lacticaseibacillus_paracasei|t__SGB7142,lacticaseibacillus_paracasei,2.17314,WK018T-1-G-00h-05I7_S131,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lentilactobacillus|s__Lentilactobacillus_hilgardii|t__SGB7216,lentilactobacillus_hilgardii,7.06524,WK018T-1-G-00h-05I7_S131,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Liquorilactobacillus|s__Liquorilactobacillus_ghanensis|t__SGB7064,liquorilactobacillus_ghanensis,0.24294,WK018T-1-G-00h-05I7_S131,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Zymomonadaceae|g__Zymomonas|s__Zymomonas_mobilis|t__SGB19527,zymomonas_mobilis,84.55863,WK018T-1-G-00h-05I7_S131,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter_potus|t__SGB1166,gluconobacter_potus,0.17725,WK018T-1-G-00h-05I7_S131,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sp_UCMA15818|t__SGB69410,lactobacillus_sp_ucma15818,2.45234,WK018T-1-G-00h-05I7_S131,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Liquorilactobacillus|s__Liquorilactobacillus_satsumensis|t__SGB7070,liquorilactobacillus_satsumensis,2.55266,WK018T-1-G-00h-05I7_S131,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Oenococcus|s__Oenococcus_kitaharae|t__SGB5610,oenococcus_kitaharae,0.06169,WK018T-1-G-00h-05I7_S131,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales|f__Bifidobacteriaceae|g__GGB71631|s__GGB71631_SGB98380|t__SGB98380,ggb71631_sgb98380,0.00311,WK018T-1-G-00h-05I7_S131,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_fabarum|t__SGB1190,acetobacter_fabarum,0.00998,WK018T-1-L-00h-05D5_S84,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_orientalis|t__SGB1187,acetobacter_orientalis,0.03434,WK018T-1-L-00h-05D5_S84,cfmd_food,fermented_beverages,food,GBR
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Saccharomyces|s__Saccharomyces_cerevisiae|t__EUK4932,saccharomyces_cerevisiae,0.65938,WK018T-1-L-00h-05D5_S84,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Komagataeibacter|s__Komagataeibacter_saccharivorans|t__SGB24153,komagataeibacter_saccharivorans,0.04307,WK018T-1-L-00h-05D5_S84,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lacticaseibacillus|s__Lacticaseibacillus_paracasei|t__SGB7142,lacticaseibacillus_paracasei,0.81696,WK018T-1-L-00h-05D5_S84,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lentilactobacillus|s__Lentilactobacillus_hilgardii|t__SGB7216,lentilactobacillus_hilgardii,0.41676,WK018T-1-L-00h-05D5_S84,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Liquorilactobacillus|s__Liquorilactobacillus_ghanensis|t__SGB7064,liquorilactobacillus_ghanensis,0.08107,WK018T-1-L-00h-05D5_S84,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Zymomonadaceae|g__Zymomonas|s__Zymomonas_mobilis|t__SGB19527,zymomonas_mobilis,94.98269,WK018T-1-L-00h-05D5_S84,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_okinawensis|t__SGB1191,acetobacter_okinawensis,0.00615,WK018T-1-L-00h-05D5_S84,cfmd_food,fermented_beverages,food,GBR
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Pichiaceae|g__Pichia|s__Pichia_membranifaciens_group_1|t__EUK4926_1,pichia_membranifaciens_group_1,0.05759,WK018T-1-L-00h-05D5_S84,cfmd_food,fermented_beverages,food,GBR
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Pichiaceae|g__Pichia|s__Pichia_membranifaciens_group_2|t__EUK4926_2,pichia_membranifaciens_group_2,0.05658,WK018T-1-L-00h-05D5_S84,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter_potus|t__SGB1166,gluconobacter_potus,1.00783,WK018T-1-L-00h-05D5_S84,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sp_UCMA15818|t__SGB69410,lactobacillus_sp_ucma15818,0.71522,WK018T-1-L-00h-05D5_S84,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Liquorilactobacillus|s__Liquorilactobacillus_satsumensis|t__SGB7070,liquorilactobacillus_satsumensis,0.81558,WK018T-1-L-00h-05D5_S84,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Oenococcus|s__Oenococcus_kitaharae|t__SGB5610,oenococcus_kitaharae,0.07035,WK018T-1-L-00h-05D5_S84,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_SGB99392|t__SGB99392,acetobacter_sgb99392,0.22645,WK018T-1-L-00h-05D5_S84,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_fabarum|t__SGB1190,acetobacter_fabarum,0.00792,WK018T-1-L-02h-05D9_S88,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_orientalis|t__SGB1187,acetobacter_orientalis,0.00047,WK018T-1-L-02h-05D9_S88,cfmd_food,fermented_beverages,food,GBR
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Saccharomyces|s__Saccharomyces_cerevisiae|t__EUK4932,saccharomyces_cerevisiae,0.77162,WK018T-1-L-02h-05D9_S88,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Komagataeibacter|s__Komagataeibacter_saccharivorans|t__SGB24153,komagataeibacter_saccharivorans,0.02081,WK018T-1-L-02h-05D9_S88,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lacticaseibacillus|s__Lacticaseibacillus_paracasei|t__SGB7142,lacticaseibacillus_paracasei,1.28364,WK018T-1-L-02h-05D9_S88,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lentilactobacillus|s__Lentilactobacillus_hilgardii|t__SGB7216,lentilactobacillus_hilgardii,0.42966,WK018T-1-L-02h-05D9_S88,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Liquorilactobacillus|s__Liquorilactobacillus_ghanensis|t__SGB7064,liquorilactobacillus_ghanensis,0.12764,WK018T-1-L-02h-05D9_S88,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Zymomonadaceae|g__Zymomonas|s__Zymomonas_mobilis|t__SGB19527,zymomonas_mobilis,94.99608,WK018T-1-L-02h-05D9_S88,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_okinawensis|t__SGB1191,acetobacter_okinawensis,0.00349,WK018T-1-L-02h-05D9_S88,cfmd_food,fermented_beverages,food,GBR
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Pichiaceae|g__Pichia|s__Pichia_membranifaciens_group_1|t__EUK4926_1,pichia_membranifaciens_group_1,0.02201,WK018T-1-L-02h-05D9_S88,cfmd_food,fermented_beverages,food,GBR
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Pichiaceae|g__Pichia|s__Pichia_membranifaciens_group_2|t__EUK4926_2,pichia_membranifaciens_group_2,0.0161,WK018T-1-L-02h-05D9_S88,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter_potus|t__SGB1166,gluconobacter_potus,0.66795,WK018T-1-L-02h-05D9_S88,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sp_UCMA15818|t__SGB69410,lactobacillus_sp_ucma15818,0.69438,WK018T-1-L-02h-05D9_S88,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Liquorilactobacillus|s__Liquorilactobacillus_satsumensis|t__SGB7070,liquorilactobacillus_satsumensis,0.81214,WK018T-1-L-02h-05D9_S88,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Oenococcus|s__Oenococcus_kitaharae|t__SGB5610,oenococcus_kitaharae,0.06477,WK018T-1-L-02h-05D9_S88,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_SGB99392|t__SGB99392,acetobacter_sgb99392,0.08132,WK018T-1-L-02h-05D9_S88,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_fabarum|t__SGB1190,acetobacter_fabarum,0.0161,WK018T-1-L-04h-05E4_S92,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_orientalis|t__SGB1187,acetobacter_orientalis,0.00652,WK018T-1-L-04h-05E4_S92,cfmd_food,fermented_beverages,food,GBR
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Saccharomyces|s__Saccharomyces_cerevisiae|t__EUK4932,saccharomyces_cerevisiae,0.7365,WK018T-1-L-04h-05E4_S92,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Komagataeibacter|s__Komagataeibacter_saccharivorans|t__SGB24153,komagataeibacter_saccharivorans,0.05248,WK018T-1-L-04h-05E4_S92,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lacticaseibacillus|s__Lacticaseibacillus_paracasei|t__SGB7142,lacticaseibacillus_paracasei,1.89824,WK018T-1-L-04h-05E4_S92,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lentilactobacillus|s__Lentilactobacillus_hilgardii|t__SGB7216,lentilactobacillus_hilgardii,0.33225,WK018T-1-L-04h-05E4_S92,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Liquorilactobacillus|s__Liquorilactobacillus_ghanensis|t__SGB7064,liquorilactobacillus_ghanensis,0.22296,WK018T-1-L-04h-05E4_S92,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Zymomonadaceae|g__Zymomonas|s__Zymomonas_mobilis|t__SGB19527,zymomonas_mobilis,93.49013,WK018T-1-L-04h-05E4_S92,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_okinawensis|t__SGB1191,acetobacter_okinawensis,0.00467,WK018T-1-L-04h-05E4_S92,cfmd_food,fermented_beverages,food,GBR
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Pichiaceae|g__Pichia|s__Pichia_membranifaciens_group_1|t__EUK4926_1,pichia_membranifaciens_group_1,0.02701,WK018T-1-L-04h-05E4_S92,cfmd_food,fermented_beverages,food,GBR
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Pichiaceae|g__Pichia|s__Pichia_membranifaciens_group_2|t__EUK4926_2,pichia_membranifaciens_group_2,0.02602,WK018T-1-L-04h-05E4_S92,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter_potus|t__SGB1166,gluconobacter_potus,1.63178,WK018T-1-L-04h-05E4_S92,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sp_UCMA15818|t__SGB69410,lactobacillus_sp_ucma15818,0.82687,WK018T-1-L-04h-05E4_S92,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Liquorilactobacillus|s__Liquorilactobacillus_satsumensis|t__SGB7070,liquorilactobacillus_satsumensis,0.53641,WK018T-1-L-04h-05E4_S92,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Oenococcus|s__Oenococcus_kitaharae|t__SGB5610,oenococcus_kitaharae,0.06958,WK018T-1-L-04h-05E4_S92,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_SGB99392|t__SGB99392,acetobacter_sgb99392,0.1225,WK018T-1-L-04h-05E4_S92,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_fabarum|t__SGB1190,acetobacter_fabarum,0.02478,WK018T-1-L-08h-05E8_S96,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_orientalis|t__SGB1187,acetobacter_orientalis,0.01701,WK018T-1-L-08h-05E8_S96,cfmd_food,fermented_beverages,food,GBR
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Saccharomyces|s__Saccharomyces_cerevisiae|t__EUK4932,saccharomyces_cerevisiae,1.62679,WK018T-1-L-08h-05E8_S96,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Komagataeibacter|s__Komagataeibacter_saccharivorans|t__SGB24153,komagataeibacter_saccharivorans,0.05588,WK018T-1-L-08h-05E8_S96,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lacticaseibacillus|s__Lacticaseibacillus_paracasei|t__SGB7142,lacticaseibacillus_paracasei,2.34135,WK018T-1-L-08h-05E8_S96,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lentilactobacillus|s__Lentilactobacillus_hilgardii|t__SGB7216,lentilactobacillus_hilgardii,0.90981,WK018T-1-L-08h-05E8_S96,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Liquorilactobacillus|s__Liquorilactobacillus_ghanensis|t__SGB7064,liquorilactobacillus_ghanensis,0.41926,WK018T-1-L-08h-05E8_S96,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Zymomonadaceae|g__Zymomonas|s__Zymomonas_mobilis|t__SGB19527,zymomonas_mobilis,90.07997,WK018T-1-L-08h-05E8_S96,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_okinawensis|t__SGB1191,acetobacter_okinawensis,0.03513,WK018T-1-L-08h-05E8_S96,cfmd_food,fermented_beverages,food,GBR
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Pichiaceae|g__Pichia|s__Pichia_membranifaciens_group_1|t__EUK4926_1,pichia_membranifaciens_group_1,0.02523,WK018T-1-L-08h-05E8_S96,cfmd_food,fermented_beverages,food,GBR
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Pichiaceae|g__Pichia|s__Pichia_membranifaciens_group_2|t__EUK4926_2,pichia_membranifaciens_group_2,0.00843,WK018T-1-L-08h-05E8_S96,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter_potus|t__SGB1166,gluconobacter_potus,1.29022,WK018T-1-L-08h-05E8_S96,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sp_UCMA15818|t__SGB69410,lactobacillus_sp_ucma15818,1.97794,WK018T-1-L-08h-05E8_S96,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Liquorilactobacillus|s__Liquorilactobacillus_satsumensis|t__SGB7070,liquorilactobacillus_satsumensis,0.94771,WK018T-1-L-08h-05E8_S96,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Oenococcus|s__Oenococcus_kitaharae|t__SGB5610,oenococcus_kitaharae,0.07613,WK018T-1-L-08h-05E8_S96,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_SGB99392|t__SGB99392,acetobacter_sgb99392,0.16433,WK018T-1-L-08h-05E8_S96,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_fabarum|t__SGB1190,acetobacter_fabarum,0.0356,WK018T-1-L-16h-05F3_S100,cfmd_food,fermented_beverages,food,GBR
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Saccharomyces|s__Saccharomyces_cerevisiae|t__EUK4932,saccharomyces_cerevisiae,1.91511,WK018T-1-L-16h-05F3_S100,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Komagataeibacter|s__Komagataeibacter_saccharivorans|t__SGB24153,komagataeibacter_saccharivorans,0.01784,WK018T-1-L-16h-05F3_S100,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lacticaseibacillus|s__Lacticaseibacillus_paracasei|t__SGB7142,lacticaseibacillus_paracasei,3.81101,WK018T-1-L-16h-05F3_S100,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lentilactobacillus|s__Lentilactobacillus_hilgardii|t__SGB7216,lentilactobacillus_hilgardii,1.45731,WK018T-1-L-16h-05F3_S100,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Liquorilactobacillus|s__Liquorilactobacillus_ghanensis|t__SGB7064,liquorilactobacillus_ghanensis,0.78847,WK018T-1-L-16h-05F3_S100,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Zymomonadaceae|g__Zymomonas|s__Zymomonas_mobilis|t__SGB19527,zymomonas_mobilis,78.06062,WK018T-1-L-16h-05F3_S100,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_okinawensis|t__SGB1191,acetobacter_okinawensis,0.02534,WK018T-1-L-16h-05F3_S100,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter_potus|t__SGB1166,gluconobacter_potus,0.71466,WK018T-1-L-16h-05F3_S100,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sp_UCMA15818|t__SGB69410,lactobacillus_sp_ucma15818,9.50964,WK018T-1-L-16h-05F3_S100,cfmd_food,fermented_beverages,food,GBR
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Liquorilactobacillus|s__Liquorilactobacillus_satsumensis|t__SGB7070,liquorilactobacillus_satsumensis,3.49704,WK018T-1-L-16h-05F3_S100,cfmd_food,fermented_beverages,food,GBR
